episode,MADDPG_reward,MADDPG_latency,MADDPG_energy,MADDPG_completion_rate,LLM_MADDPG_reward,LLM_MADDPG_latency,LLM_MADDPG_energy,LLM_MADDPG_completion_rate,LLM_only_reward,LLM_only_latency,LLM_only_energy,LLM_only_completion_rate
4156,0.8935,1.345407319264854,0.6235,0.9251,0.9827,1.0791598898171724,0.6235,1.0,0.5205,7.3154,0.8001,0.6956
4157,0.9011,1.3122259408500083,0.6292,0.9812,0.9866,0.914619445495867,0.6292,1.0,0.5869,7.8727,0.8474,0.7502
4158,0.8911,1.288396149650916,0.6298,0.9592,0.9879,1.078458310918298,0.6298,0.967,0.5135,7.6117,0.6878,0.726
4159,0.8895,1.2663972892278696,0.6291,0.954,0.992,1.1195897357287234,0.6291,1.0,0.5999,8.4822,0.6922,0.761
4160,0.8969,1.4727003659839637,0.6337,0.9382,0.991,1.0388727966839046,0.6337,0.9859,0.5053,7.4067,0.682,0.6783
4161,0.8963,1.131544719994603,0.6317,0.9584,0.9823,1.2590839031393146,0.6317,0.9762,0.5181,7.7192,0.7364,0.7229
4162,0.9011,1.2919114576316857,0.6245,0.9204,0.9845,1.1834713998491004,0.6245,1.0,0.5935,7.2101,0.8573,0.7145
4163,0.8937,1.407626706023771,0.6271,0.9122,0.9884,1.1624980067830664,0.6271,1.0,0.6005,7.453,0.7594,0.7851
4164,0.8781,1.2121063826135563,0.6477,0.8871,0.9903,1.197897639863712,0.6477,0.9885,0.5049,7.3904,0.778,0.7406
4165,0.8922,1.3204298877826053,0.6324,0.9339,0.9897,1.2167179201903133,0.6324,1.0,0.5975,7.2724,0.7192,0.7463
4166,0.9046,1.4240363181867486,0.632,0.959,0.9847,1.0149748872768543,0.632,1.0,0.6425,7.7085,0.7077,0.7574
4167,0.8938,1.4518139122523588,0.6231,0.9458,0.9787,0.9736850379973576,0.6231,0.9905,0.6228,7.6122,0.7211,0.7732
4168,0.8944,1.3788560342840237,0.6316,0.9796,0.98,1.144303286562415,0.6316,0.9924,0.5223,7.7209,0.734,0.6995
4169,0.9068,1.1417508889128627,0.643,0.9251,0.9864,1.2994413933296258,0.643,0.9908,0.6007,7.5022,0.7019,0.7283
4170,0.8899,1.3784485852066717,0.64,0.9613,0.9867,1.1000214058533244,0.64,0.9903,0.6143,7.759,0.8303,0.7199
4171,0.8817,1.3405873030291664,0.6418,0.9324,0.9795,1.1176663371166684,0.6418,0.9747,0.5063,7.5936,0.7791,0.7331
4172,0.8956,1.1231555809173348,0.6257,0.9633,0.9852,1.1197380889493218,0.6257,0.9827,0.6454,7.475,0.7639,0.7921
4173,0.8925,1.2899810254726083,0.6255,0.9343,0.9882,1.1310360439541607,0.6255,0.9935,0.6541,7.4458,0.7516,0.7648
4174,0.8878,1.3476549591326648,0.6444,0.9322,0.9792,1.0548728457529095,0.6444,0.983,0.6446,7.8857,0.7371,0.7832
4175,0.8958,1.3732428771253238,0.6419,0.9439,0.9905,1.0553008799701944,0.6419,0.9821,0.6402,7.8171,0.7135,0.7609
4176,0.9025,1.3344521969817742,0.6332,0.9422,0.9831,1.2163427543666527,0.6332,1.0,0.6266,7.8001,0.6861,0.758
4177,0.8976,1.129648949133479,0.6421,0.9747,0.9913,1.0045272927662743,0.6421,1.0,0.6077,8.1814,0.7221,0.7444
4178,0.9009,1.390224418934265,0.6257,0.8868,0.9823,1.2048861087212492,0.6257,0.9857,0.6154,7.5321,0.8379,0.776
4179,0.9161,1.2984956106375125,0.6253,0.9332,0.9799,0.9849635209420851,0.6253,1.0,0.6371,7.4671,0.7216,0.7602
4180,0.8946,1.2434557794481755,0.6223,0.9211,0.9827,1.0697350074898164,0.6223,0.9848,0.6126,7.2661,0.7496,0.7398
4181,0.9009,1.3059978294473666,0.6382,0.9643,0.9845,1.119497083946022,0.6382,0.9829,0.5557,7.8072,0.8043,0.7074
4182,0.8931,1.3446544335065678,0.637,0.9237,0.9831,1.0753222987150033,0.637,0.9734,0.5639,7.7632,0.7953,0.7029
4183,0.8899,1.320652543294975,0.6311,0.9328,0.9839,1.1063424076247084,0.6311,0.9887,0.6525,7.9214,0.8106,0.7825
4184,0.8926,1.3163184509247003,0.629,0.9264,0.9867,1.0342096167022339,0.629,1.0,0.5029,7.445,0.7098,0.6709
4185,0.8938,1.2395681616020797,0.6546,0.9535,0.9841,1.0081290456654903,0.6546,1.0,0.6188,7.7622,0.7703,0.787
4186,0.9022,1.2838901601585015,0.6332,0.9382,0.9847,1.0982298144043525,0.6332,0.9991,0.6623,7.512,0.8466,0.7894
4187,0.9222,1.213512829795287,0.6464,0.9749,0.9765,0.9236559198250122,0.6464,0.992,0.6201,7.891,0.7593,0.6986
4188,0.8917,1.1844253913021705,0.6341,0.9597,0.987,1.188139556392839,0.6341,0.9866,0.669,7.7259,0.8724,0.7729
4189,0.8948,1.2896417827407285,0.6313,0.9857,0.9846,0.8831540686308131,0.6313,1.0,0.6169,7.3138,0.7872,0.7359
4190,0.8984,1.190301465633761,0.6466,0.9608,0.9931,1.0777900332600518,0.6466,1.0,0.5058,8.3228,0.8265,0.6536
4191,0.9031,1.3065863540496618,0.6416,0.9539,0.9803,1.145715067774459,0.6416,0.9886,0.6406,7.2342,0.7819,0.7895
4192,0.9019,1.3570501968132591,0.6351,0.9867,0.976,1.190887282884602,0.6351,0.9883,0.5484,7.4006,0.8483,0.7365
4193,0.9122,1.3328059918729085,0.6444,0.9757,0.9881,1.1071685469838717,0.6444,0.9608,0.5758,7.4099,0.7651,0.7608
4194,0.8752,1.431049497396709,0.6554,0.9274,0.9867,1.0500480318255971,0.6554,0.9939,0.5531,7.5042,0.8706,0.7313
4195,0.8757,1.242851059840522,0.6294,0.918,0.98,1.0657810049527143,0.6294,0.9768,0.5457,7.58,0.7281,0.7483
4196,0.8948,1.1656471037206482,0.6391,0.9673,0.9774,1.1320807452531603,0.6391,1.0,0.5733,7.6618,0.859,0.7484
4197,0.9108,1.251516509340051,0.632,0.9369,0.9927,1.1217343514613274,0.632,1.0,0.5644,7.6515,0.8075,0.7553
4198,0.8843,1.3537779564612695,0.6278,0.9411,0.9921,0.9557986948380447,0.6278,0.9732,0.6077,7.618,0.8431,0.7698
4199,0.87,1.2446540707688674,0.6276,0.8829,0.9726,1.182839028325776,0.6276,0.9779,0.6382,7.6845,0.6944,0.7881
4200,0.9059,1.223694918520901,0.648,0.939,0.9827,1.2214903729646802,0.648,0.9944,0.5505,7.3748,0.7494,0.7405
4201,0.9027,1.2382665600252316,0.6334,0.9776,0.9933,1.0649151819948,0.6334,1.0,0.5363,7.6386,0.8596,0.7076
4202,0.8895,1.4277055470270683,0.6518,0.9077,0.9826,0.9816993818708138,0.6518,1.0,0.6134,7.9006,0.7592,0.718
4203,0.8906,1.2424386324685794,0.6453,0.9536,0.9825,1.1432083910428141,0.6453,1.0,0.614,7.5776,0.8257,0.7708
4204,0.8909,1.2822493147937883,0.6444,0.8802,0.9836,1.1638626834127566,0.6444,0.9888,0.6532,7.7027,0.8777,0.768
4205,0.9018,1.2104169781882184,0.6515,0.9727,0.9794,1.2579868978939925,0.6515,1.0,0.5027,7.6958,0.7149,0.6757
4206,0.8946,1.3305463278230982,0.6532,0.9169,0.9765,1.050358807732767,0.6532,0.9575,0.645,7.7701,0.7621,0.7708
4207,0.9059,1.2571305680890161,0.6449,0.935,0.9903,1.134667151034023,0.6449,1.0,0.5886,7.6568,0.7228,0.7402
4208,0.8725,1.3920024103902997,0.6492,0.9588,0.9758,1.0167105743866771,0.6492,0.9888,0.6056,7.7626,0.7174,0.7654
4209,0.8926,1.3545912187947935,0.6508,0.9261,0.9862,1.0605089081882209,0.6508,1.0,0.5155,7.6996,0.8215,0.7272
4210,0.89,1.254626519760145,0.6443,0.9574,0.9894,1.1026259957844722,0.6443,0.9844,0.5735,7.7191,0.722,0.7452
4211,0.8988,1.1391627599839524,0.6457,0.9569,0.9777,1.0155697298954394,0.6457,1.0,0.5386,7.6747,0.7661,0.7119
4212,0.8961,1.2160563743964348,0.6501,0.9685,0.9804,1.241445474643865,0.6501,1.0,0.5432,7.3793,0.8772,0.6753
4213,0.9096,1.4133413148599538,0.641,0.9704,0.9911,1.2824192687890494,0.641,0.9939,0.5857,7.3369,0.7609,0.7323
4214,0.8832,1.2300005638866778,0.6513,0.9271,0.9877,1.1217430375166821,0.6513,1.0,0.6381,7.4896,0.8608,0.7698
4215,0.9023,1.3376576106104658,0.6431,0.9709,0.9819,1.2302624002641298,0.6431,0.9903,0.6264,7.8659,0.7686,0.8032
4216,0.9076,1.2893707420527805,0.647,0.9508,0.991,1.2739026159090014,0.647,0.9841,0.6005,7.5178,0.7482,0.7204
4217,0.9207,1.1497980127702698,0.6413,0.9584,0.991,1.0088492978896315,0.6413,0.9869,0.5917,7.6087,0.7544,0.7003
4218,0.8974,1.151833255782009,0.6556,0.9814,0.9863,1.2520980047407086,0.6556,1.0,0.5726,7.1487,0.6957,0.7488
4219,0.9056,1.1966106702763075,0.6337,0.9519,0.9805,1.388776659181664,0.6337,0.9809,0.6654,7.565,0.8266,0.7836
4220,0.8844,1.5964884403113242,0.6296,0.9274,0.9829,1.1346838777572,0.6296,0.9948,0.5952,7.5436,0.7883,0.729
4221,0.8787,1.3146771648654667,0.6514,0.969,0.9864,1.0691595186575051,0.6514,0.9795,0.5432,7.0,0.8044,0.7378
4222,0.9112,1.2926620372619335,0.652,0.9478,0.9841,1.03449207562228,0.652,1.0,0.5391,7.5759,0.7336,0.6923
4223,0.9028,1.2275990989881984,0.6482,0.9145,0.9897,1.2055739323088452,0.6482,1.0,0.6039,7.1737,0.8053,0.8039
4224,0.9148,1.4041312240195845,0.6415,0.9099,0.9774,1.020978846855272,0.6415,0.9688,0.5889,7.3527,0.7008,0.7658
4225,0.8894,1.345432690068307,0.6399,0.9307,0.9775,1.2525431791910884,0.6399,0.981,0.5013,7.6977,0.8077,0.7209
4226,0.9084,1.2371710039429535,0.6404,0.9331,0.9859,1.1939210469976613,0.6404,0.9816,0.6411,7.5085,0.6971,0.7759
4227,0.922,1.4116088265952138,0.6491,0.9792,0.9825,1.118452963607217,0.6491,0.9871,0.6197,7.3814,0.7633,0.7674
4228,0.9077,1.272333086270994,0.6473,0.9309,0.9819,1.10488870052634,0.6473,1.0,0.6125,7.3568,0.8205,0.7475
4229,0.9064,1.169956562650572,0.6329,0.9117,0.9762,0.9620996395294261,0.6329,0.9759,0.5117,7.3818,0.8617,0.715
4230,0.9038,1.3615671436832617,0.6449,0.9424,0.9851,1.271382696547963,0.6449,0.9819,0.5615,7.4842,0.8442,0.7381
4231,0.8882,1.3514023035716987,0.6303,0.893,0.9847,1.1236517538760176,0.6303,0.987,0.659,7.1937,0.7814,0.8088
4232,0.9176,1.253259378436954,0.6346,0.9519,0.9883,1.2190188985293622,0.6346,1.0,0.6466,7.6513,0.846,0.7721
4233,0.898,1.2101701130577334,0.6262,0.9396,0.9853,1.1348484225572708,0.6262,0.956,0.5485,7.198,0.7956,0.7299
4234,0.9093,1.1837789868513844,0.6493,0.9369,0.9843,0.8984023727242213,0.6493,0.9989,0.5267,7.0755,0.7742,0.6881
4235,0.8888,1.291284647090699,0.6315,0.9013,0.9909,1.0663510933920786,0.6315,0.9564,0.5763,7.6053,0.8145,0.7588
4236,0.8927,1.2603382723145489,0.6272,0.9186,0.9784,1.1803999610128666,0.6272,0.9889,0.5605,7.3124,0.8821,0.7329
4237,0.919,1.1216332003038936,0.6328,0.9469,0.9877,1.0162697957777926,0.6328,0.983,0.616,7.3993,0.8016,0.7672
4238,0.9013,1.2196285596461212,0.6541,0.909,0.9766,1.0674652060871426,0.6541,0.9575,0.6643,7.5023,0.89,0.7977
4239,0.9195,1.1846232660753744,0.6349,0.9609,0.9808,1.1167064443066852,0.6349,1.0,0.5617,7.2287,0.7288,0.741
4240,0.9043,1.21773445943961,0.6338,0.9558,0.9789,0.9716053365120406,0.6338,0.9811,0.5106,7.396,0.8779,0.6946
4241,0.8868,1.3222295695047466,0.6456,0.9342,0.9889,1.114198734746589,0.6456,0.9722,0.6526,7.4749,0.7329,0.8023
4242,0.9143,1.421773464005938,0.638,0.9292,0.9847,1.090809301108142,0.638,0.9979,0.5065,7.6794,0.7819,0.7126
4243,0.8996,1.0936333988604199,0.6433,0.9336,0.9849,1.1709935000365654,0.6433,1.0,0.662,7.2238,0.8318,0.7792
4244,0.9126,1.284859095408055,0.6308,0.9847,0.9795,1.1675229793130057,0.6308,0.9677,0.613,7.2292,0.8196,0.772
4245,0.906,1.290492221782269,0.6321,0.9581,0.9835,1.0830118499688748,0.6321,1.0,0.6601,7.4207,0.7311,0.7911
4246,0.8905,1.2188301955874534,0.6469,0.9302,0.9812,1.0936400159692579,0.6469,0.9623,0.5339,7.3533,0.8841,0.7079
4247,0.9077,1.1928749952312958,0.6475,0.9619,0.9869,1.0487890809989229,0.6475,0.9565,0.5069,7.2778,0.7023,0.727
4248,0.9281,1.291797744761967,0.6457,0.9021,0.98,1.3283759521496727,0.6457,0.984,0.583,7.6071,0.6885,0.765
4249,0.9112,1.2296225606474254,0.6377,1.0,0.9916,1.2217382920919349,0.6377,0.9943,0.5766,7.0,0.8483,0.6869
4250,0.9059,1.222635134493663,0.6366,0.9132,0.9766,1.2642094624159956,0.6366,1.0,0.5564,7.0,0.8547,0.7031
4251,0.9173,1.446705868371991,0.6331,0.9572,0.981,0.938866017973254,0.6331,0.9816,0.6628,7.0,0.8109,0.7506
4252,0.9088,1.3052484790723233,0.6367,0.9225,0.9934,0.9778300949368225,0.6367,0.9958,0.6398,7.4879,0.8547,0.7368
4253,0.909,1.3524281815908221,0.638,0.9181,0.9828,1.0128194691063463,0.638,0.9802,0.6125,7.3446,0.699,0.7808
4254,0.8961,1.4474690305485964,0.6415,0.9636,0.9784,1.020161844939573,0.6415,1.0,0.5277,7.0,0.6781,0.6949
4255,0.9095,1.3154750378004803,0.6361,0.9426,0.9861,1.1535493648666912,0.6361,0.9854,0.6248,7.1988,0.8679,0.7834
4256,0.9177,1.2953062115696126,0.6256,0.9548,0.9826,1.1721192953212902,0.6256,0.9807,0.6236,7.2097,0.8028,0.7713
4257,0.8991,1.0229233022852422,0.632,0.9471,0.9808,1.2309950244218137,0.632,0.9848,0.5723,7.0,0.8612,0.7421
4258,0.9218,1.291031950564523,0.6182,0.9681,0.9795,1.120830791207241,0.6182,0.9854,0.6572,7.2333,0.8609,0.7664
4259,0.9068,1.2128425975185524,0.6452,0.9572,0.995,1.1824849752513176,0.6452,0.9619,0.5284,7.0,0.8185,0.6965
4260,0.899,1.2051277241419502,0.6156,0.9612,0.9837,1.363793747778652,0.6156,0.9751,0.5454,7.3324,0.801,0.7052
4261,0.918,1.5334220782240284,0.6432,0.9047,0.9754,1.228369325228071,0.6432,0.9642,0.5107,7.0,0.7434,0.7187
4262,0.9053,1.197984203199831,0.6346,0.9236,0.9925,1.1861856835563398,0.6346,0.983,0.6352,7.2109,0.727,0.7745
4263,0.9159,1.372868535610785,0.6363,0.9269,0.9881,1.2785667961092815,0.6363,1.0,0.6057,7.4216,0.8323,0.6888
4264,0.9056,1.1742511468690937,0.6361,0.9696,0.9812,1.0789689869981658,0.6361,0.9515,0.5535,7.3557,0.8469,0.7566
4265,0.908,1.3558393763241303,0.6293,0.9637,0.9803,1.1042921971167499,0.6293,0.9664,0.5278,7.2579,0.7969,0.7082
4266,0.9137,1.2781907810984316,0.6202,0.9647,0.9884,1.1269037947564264,0.6202,1.0,0.5068,7.1356,0.7072,0.7061
4267,0.9119,1.3312900747677094,0.6197,0.924,0.9838,1.0038695150939432,0.6197,0.9768,0.5283,7.0,0.7254,0.7311
4268,0.8891,1.2426152901927223,0.6351,0.9035,0.9754,1.0912070748820455,0.6351,1.0,0.5771,7.0442,0.695,0.7127
4269,0.898,1.3852733563087682,0.6368,0.8973,0.9939,1.1251718392112013,0.6368,1.0,0.542,7.0842,0.8117,0.6882
4270,0.9187,1.1617587810315204,0.629,0.9598,0.9828,1.1679870035994921,0.629,0.9581,0.544,7.0637,0.7795,0.7028
4271,0.9082,1.0904324098505327,0.6073,0.9067,0.9925,1.059614743607356,0.6073,0.9724,0.6488,7.0,0.78,0.8007
4272,0.9045,1.3505363674073025,0.6296,0.9613,0.9914,0.9473497873926802,0.6296,1.0,0.5876,7.1947,0.7981,0.7441
4273,0.8963,1.3045229173599788,0.626,0.9206,0.98,0.9924875671833675,0.626,0.9982,0.624,7.0,0.7268,0.7861
4274,0.8992,1.201137229592989,0.612,0.9266,0.9902,1.0763415774958518,0.612,0.9697,0.5061,7.415,0.8489,0.6488
4275,0.89,1.1007797332605584,0.6269,0.9265,0.9817,1.06152156194986,0.6269,0.9745,0.5621,7.1251,0.7602,0.7268
4276,0.9093,1.218430231261944,0.6456,0.9142,0.9757,1.0097947911945966,0.6456,1.0,0.5815,7.2849,0.8265,0.7144
4277,0.9045,1.169717809777566,0.6425,0.9654,0.9829,0.9342621405475292,0.6425,0.9898,0.5317,7.9764,0.7612,0.7386
4278,0.901,1.2376849271500123,0.6306,0.9123,0.987,1.1749875771237421,0.6306,0.9977,0.5204,7.5026,0.7062,0.7006
4279,0.9102,1.1681547939305923,0.6414,0.9393,0.9827,1.0381356858362538,0.6414,0.9804,0.648,7.1069,0.7502,0.7504
4280,0.9146,1.2637104402072719,0.6267,0.974,0.9835,1.1732372461804044,0.6267,0.9835,0.6597,7.0,0.8614,0.7724
4281,0.9321,1.096079183931136,0.6334,0.9109,0.9907,1.1253672697865582,0.6334,1.0,0.5134,7.0032,0.7228,0.6689
4282,0.8962,1.2099078570505293,0.6169,0.9038,0.9855,0.9960418592107139,0.6169,1.0,0.5593,7.3691,0.6948,0.7303
4283,0.9231,1.2775353299298098,0.6318,0.9408,0.9808,1.098579717738506,0.6318,0.9633,0.6629,7.0,0.744,0.7555
4284,0.9214,1.3751969413720873,0.6307,0.9514,0.9885,1.3170551422164083,0.6307,0.9859,0.5141,7.0,0.8542,0.682
4285,0.904,1.6075118562211246,0.6147,0.9563,0.986,1.0363352100896972,0.6147,1.0,0.6094,7.1052,0.74,0.7541
4286,0.914,1.4074886508586832,0.633,0.9512,0.9724,1.1027894571436723,0.633,0.935,0.6653,7.0198,0.774,0.7349
4287,0.9076,1.1393198450562865,0.625,0.9558,0.9871,1.135117866968773,0.625,0.9537,0.6663,7.2423,0.7396,0.7749
4288,0.9142,1.3401742204786498,0.6158,0.9574,0.987,1.0786197864698692,0.6158,1.0,0.5801,7.0,0.8739,0.7274
4289,0.9276,1.3406703511523623,0.6194,0.9701,0.9851,0.9982670483675226,0.6194,0.9924,0.5277,7.047,0.8911,0.7429
4290,0.9187,1.4237420040748858,0.622,0.917,0.9895,1.0675085739790553,0.622,0.992,0.5344,7.0216,0.8007,0.7322
4291,0.9179,1.126974074768874,0.6187,0.9377,0.9816,1.3016633442090664,0.6187,1.0,0.6512,7.0,0.8529,0.7577
4292,0.9087,1.3196618711458221,0.6336,0.9413,0.9867,1.1401837814752678,0.6336,0.9576,0.655,7.2221,0.7325,0.7582
4293,0.8983,1.2300488445684192,0.624,0.9434,0.9772,1.2186462611053528,0.624,0.9917,0.6033,7.0333,0.7669,0.7602
4294,0.9112,1.4081363281783383,0.6216,0.9392,0.987,1.2864174528444994,0.6216,1.0,0.6302,7.0226,0.8212,0.7647
4295,0.9255,1.4238486932284355,0.6213,0.949,0.9948,1.0991182429461501,0.6213,0.9897,0.6258,7.0,0.7224,0.7922
4296,0.8984,1.3121846565217243,0.626,0.9265,0.98,1.102215829043318,0.626,1.0,0.6125,7.0,0.7146,0.7609
4297,0.9033,1.2644146759825396,0.6265,0.9411,0.9812,0.9969426626207005,0.6265,1.0,0.6406,7.0,0.8622,0.7752
4298,0.9153,1.5388772441275638,0.6347,1.0,0.9814,1.1711136235447994,0.6347,1.0,0.6165,7.2279,0.7538,0.7731
4299,0.9043,1.3643409817748233,0.6339,0.9443,0.9856,1.0717677555533964,0.6339,0.9991,0.5908,7.2661,0.6871,0.7803
4300,0.9064,1.2576762399417538,0.62,0.9158,0.9797,1.1076081115764804,0.62,0.9878,0.5403,7.4027,0.8394,0.7227
4301,0.9103,1.2830955407485405,0.6214,0.9701,0.9871,1.2970661156440184,0.6214,0.9851,0.6265,7.9657,0.7219,0.7804
4302,0.901,1.318404767410633,0.6244,0.8963,0.9892,1.2493898555124552,0.6244,0.9934,0.5805,7.0,0.7833,0.7393
4303,0.9051,1.3001499125330254,0.6218,0.9498,0.9877,1.1446140126210742,0.6218,1.0,0.5501,7.0,0.7146,0.7086
4304,0.9221,1.2582076479673745,0.6247,0.9538,0.9762,1.0964093160033803,0.6247,0.9642,0.6363,7.1659,0.6881,0.783
4305,0.9021,1.245269364247558,0.6151,0.981,0.99,1.134832384548024,0.6151,0.9989,0.6184,7.1131,0.7773,0.7452
4306,0.8994,1.4664500174118027,0.6217,0.9457,0.9897,1.2284801620540282,0.6217,1.0,0.6593,7.0375,0.759,0.7535
4307,0.9093,1.2647662895984295,0.6254,0.9829,0.9892,1.1297767007249178,0.6254,0.9796,0.5281,7.0369,0.7872,0.7048
4308,0.9231,1.0229233022852422,0.6194,0.9543,0.9869,1.1786066209982966,0.6194,0.9924,0.6104,7.3193,0.8854,0.7678
4309,0.9139,1.298432163806527,0.6245,0.9583,0.9861,1.3455436736136468,0.6245,1.0,0.5415,7.0099,0.7731,0.7192
4310,0.9114,1.4783312796719792,0.6221,0.9315,0.9902,1.2186579642197501,0.6221,1.0,0.6536,7.3589,0.822,0.8056
4311,0.9167,1.0981750032444793,0.6196,0.9403,0.9946,1.1157416815907766,0.6196,0.9885,0.5169,7.1443,0.7222,0.7291
4312,0.899,1.390824024595229,0.6268,0.9548,0.9802,1.2277899903002967,0.6268,0.9733,0.6115,7.0298,0.863,0.8078
4313,0.9216,1.300874104095923,0.6203,0.9832,0.9904,1.0412715188788628,0.6203,0.9744,0.6345,7.0,0.8509,0.7647
4314,0.9206,1.3700022576613933,0.6245,0.9084,0.9846,1.2132702851253567,0.6245,0.9911,0.5603,7.088,0.786,0.7439
4315,0.9129,1.1774870434776963,0.6113,0.9996,0.9844,1.2919630873293406,0.6113,1.0,0.6622,7.2149,0.727,0.8149
4316,0.9272,1.2722652446973162,0.6321,0.9676,0.9773,1.0551236166379852,0.6321,0.9872,0.6446,7.0462,0.7763,0.7396
4317,0.9061,1.1692508223658689,0.6134,0.9352,0.9836,1.2599545626135564,0.6134,0.9775,0.5501,7.307,0.7393,0.7567
4318,0.9288,1.136221551620682,0.6218,0.9691,0.98,1.0888257501167464,0.6218,0.9994,0.5013,7.0625,0.8942,0.6659
4319,0.9193,1.2132283305328233,0.6085,0.9378,0.9827,1.1968186806032062,0.6085,0.9891,0.5504,7.1242,0.7782,0.7572
4320,0.9145,1.3340334106260954,0.6198,0.9674,0.9795,0.8950914550453073,0.6198,0.9734,0.5478,7.0,0.7719,0.7323
4321,0.9179,1.1053748220838906,0.6108,0.968,0.9828,0.9248479458808336,0.6108,0.9706,0.6513,7.2638,0.7183,0.7727
4322,0.9172,1.4511916419501865,0.6217,0.9535,0.983,1.1542796088939549,0.6217,0.9861,0.6644,7.1038,0.7483,0.7593
4323,0.9306,1.3039477202812706,0.6208,0.9357,0.9855,1.1048372405343658,0.6208,0.9857,0.512,7.495,0.8107,0.6774
4324,0.9079,1.1452523591759485,0.6249,0.9454,0.9769,1.0285464124261134,0.6249,0.9818,0.5801,7.3203,0.7777,0.7329
4325,0.9112,1.391078221423943,0.6191,0.9515,0.9778,1.117150441288075,0.6191,1.0,0.5932,7.2019,0.7505,0.7362
4326,0.9294,1.4422752331224247,0.618,0.9801,0.9868,1.2118094732949918,0.618,1.0,0.5158,7.4449,0.7409,0.6921
4327,0.9132,1.1629299586686221,0.6085,0.934,0.981,1.0785109865785552,0.6085,0.9947,0.5642,7.2832,0.7267,0.7224
4328,0.9284,1.2067037206867175,0.6215,0.9483,0.9904,1.0432303868747979,0.6215,0.9856,0.5539,7.4122,0.6813,0.7447
4329,0.9366,1.1437382512045586,0.6242,0.994,0.9861,1.1405721802733595,0.6242,1.0,0.5911,7.0417,0.8781,0.7814
4330,0.9157,1.2882449248129737,0.6119,0.992,0.988,1.1047259440680721,0.6119,0.9853,0.6124,7.3118,0.8195,0.7474
4331,0.9267,1.2806111595344432,0.611,0.9573,0.9921,1.2130069925071603,0.611,1.0,0.6196,7.3268,0.8675,0.7615
4332,0.9086,1.2013290816613273,0.6232,0.976,0.9835,1.0241490609642456,0.6232,1.0,0.5232,7.0,0.7789,0.6881
4333,0.9279,1.219921564723982,0.6101,0.9566,0.9821,1.0908942350066821,0.6101,0.9677,0.6382,7.5409,0.8634,0.7618
4334,0.9225,1.183288669605185,0.6215,0.9243,0.9894,1.101639072514281,0.6215,0.9781,0.6154,7.0175,0.7334,0.7431
4335,0.9254,1.2089778815924814,0.6164,0.9396,0.9875,0.8773963169725436,0.6164,1.0,0.6511,7.0,0.7796,0.7929
4336,0.9144,1.277336745382485,0.6354,0.9312,0.9841,1.1724491149869611,0.6354,0.9879,0.5764,7.0,0.7522,0.7184
4337,0.9044,1.28097234639043,0.5939,0.9333,0.992,1.1154141007798692,0.5939,1.0,0.652,7.3637,0.8427,0.7854
4338,0.9263,1.1780671184658493,0.602,0.9469,0.9839,1.184867718887743,0.602,0.9843,0.6472,7.0,0.7899,0.7532
4339,0.9008,1.3279794435320995,0.6052,0.9936,0.9852,1.018943674677388,0.6052,0.9427,0.5745,7.1886,0.8009,0.7769
4340,0.9185,1.1253005821202227,0.622,0.9335,0.9851,1.204918032722114,0.622,0.9715,0.5648,7.4682,0.8587,0.7494
4341,0.9312,1.2360061673787823,0.6053,0.9335,0.9803,0.9914740678939337,0.6053,0.9962,0.6586,7.3373,0.8354,0.7814
4342,0.9239,1.3240513350410712,0.6177,0.9845,0.9854,1.0716758994744533,0.6177,0.9918,0.6216,7.1854,0.8771,0.784
4343,0.9417,1.1796120056555777,0.6103,0.9252,0.992,1.240467514339895,0.6103,0.9905,0.6578,7.0,0.7688,0.7979
4344,0.9326,1.2671410044954559,0.609,0.9664,0.9872,1.1409363119872364,0.609,0.9929,0.6355,7.3022,0.7736,0.7815
4345,0.916,1.0796740736815158,0.6153,0.9491,0.9852,1.1070575425703153,0.6153,0.9708,0.6036,7.5054,0.8053,0.7281
4346,0.923,1.3322495638807375,0.6067,0.9448,0.9842,0.9828133626137209,0.6067,0.9677,0.5197,7.4903,0.7901,0.7355
4347,0.9225,1.3081792800539291,0.6097,0.9325,0.9867,1.031551279742558,0.6097,0.9583,0.5496,7.7117,0.7769,0.7496
4348,0.9073,1.2393596418168187,0.6083,0.9177,0.9887,1.0706960420410998,0.6083,0.996,0.6647,7.2193,0.745,0.7725
4349,0.9139,1.2244427308081003,0.6282,0.9637,0.988,1.1385526446627665,0.6282,1.0,0.5543,7.1047,0.857,0.741
4350,0.9179,1.098177285083137,0.5954,0.9785,0.9833,1.081352252127632,0.5954,1.0,0.5159,7.4409,0.7896,0.6626
4351,0.9034,1.3501386648829974,0.6043,0.9257,0.9866,1.0333801992019858,0.6043,1.0,0.6203,7.4176,0.7971,0.7211
4352,0.9244,1.212709328989639,0.6196,0.9502,0.9874,1.238764192086462,0.6196,0.9577,0.6248,7.3806,0.7311,0.7615
4353,0.9216,1.1626437634729934,0.618,0.9247,0.98,1.1532080599069436,0.618,0.9816,0.5485,7.2464,0.7276,0.7462
4354,0.9076,1.1580122441108853,0.6128,0.9467,0.9858,1.1384009078908948,0.6128,1.0,0.5506,7.0,0.744,0.7344
4355,0.9285,1.337617322336826,0.6011,0.9426,0.9742,1.1062921857499473,0.6011,0.9877,0.5797,7.204,0.79,0.7395
